name,voltage_class,lat,lon
MV/LV Substation CO***891,LV,53.2672348,-6.27106762
MV/LV Substation BU***895,LV,53.27669907,-6.20557404
MV/LV Substation GL***896,LV,53.24904251,-6.30008888
MV/LV Substation TH***897,LV,53.21333313,-6.10729361
MV/LV Substation CU***901,LV,53.21561813,-6.12673044
MV/LV Substation EG***907,LV,53.28970337,-6.24223614
MV/LV Substation NE***909,LV,53.26457596,-6.30564737
MV/LV Substation FO***910,LV,53.22190857,-6.2198596
MV/LV Substation GL***911,LV,53.26004028,-6.20038176
MV/LV Substation TH***913,LV,53.26391983,-6.20952654
MV/LV Substation DR***917,LV,53.25878143,-6.19608879
MV/LV Substation CA***918,LV,53.28573227,-6.24358416
MV/LV Substation BR***920,LV,53.27381134,-6.21780777
MV/LV Substation KI***922,LV,53.26351929,-6.21576309
MV/LV Substation DE***924,LV,53.27469254,-6.24270248
MV/LV Substation MO***927,LV,53.20272827,-6.18448067
MV/LV Substation RA***930,LV,53.23639297,-6.14788628
MV/LV Substation GL***932,LV,53.26276016,-6.20717669
MV/LV Substation GL***934,LV,53.26108932,-6.19898891
MV/LV Substation US***935,LV,53.27341843,-6.21154308
MV/LV Substation PA***936,LV,53.27470016,-6.20774126
MV/LV Substation UP***939,LV,53.20501328,-6.11967945
MV/LV Substation SA***940,LV,53.26189041,-6.21452713
MV/LV Substation CR***941,LV,53.22360992,-6.12572241
MV/LV Substation FE***942,LV,53.26475143,-6.2184248
MV/LV Substation HI***944,LV,53.27739716,-6.24564981
MV/LV Substation BA***945,LV,53.25791168,-6.1879878
MV/LV Substation DU***950,LV,53.28533173,-6.24634457
MV/LV Substation BA***953,LV,53.25509262,-6.23175812
MV/LV Substation CO***955,LV,53.20972824,-6.12074518
MV/LV Substation CO***956,LV,53.20812607,-6.12277651
MV/LV Substation CO***957,LV,53.20835114,-6.11992264
MV/LV Substation DU***959,LV,53.29140091,-6.24479103
MV/LV Substation GL***962,LV,53.26175308,-6.2030673
MV/LV Substation CO***966,LV,53.21136093,-6.12218571
MV/LV Substation RI***969,LV,53.28744507,-6.24150419
MV/LV Substation RA***974,LV,53.23285675,-6.14104462
MV/LV Substation SI***975,LV,53.26723862,-6.19727659
MV/LV Substation JA***979,LV,53.24394989,-6.2060008
MV/LV Substation OR***994,LV,53.26440811,-6.20151711
MV/LV Substation AN***997,LV,53.20682144,-6.17005777
MV/LV Substation FE***999,LV,53.22547531,-6.1357789
MV/LV Substation EU***004,LV,53.40513611,-6.24214077
MV/LV Substation CA***013,LV,53.37714386,-6.05547619
MV/LV Substation HO***016,LV,53.39007187,-6.10444927
MV/LV Substation BA***017,LV,53.38825226,-6.1418395
MV/LV Substation KI***026,LV,53.39036942,-6.16794872
MV/LV Substation GR***030,LV,53.38684082,-6.1035409
MV/LV Substation SL***031,LV,53.39559555,-6.18335962
MV/LV Substation VE***032,LV,53.38898849,-6.14639187
MV/LV Substation EL***033,LV,53.39412308,-6.18164873
MV/LV Substation RO***034,LV,53.38600922,-6.1588769
MV/LV Substation GE***048,LV,53.39700317,-6.12970066
MV/LV Substation OF***049,LV,53.38430786,-6.09230518
MV/LV Substation BA***4001,LV,53.37379837,-6.06420898
MV/LV Substation MA***001,LV,53.28454208,-6.38164616
MV/LV Substation BA***002,LV,53.23829651,-6.3982358
MV/LV Substation AI***002X,LV,53.29229736,-6.36395597
MV/LV Substation RO***003,LV,53.28913498,-6.40182257
MV/LV Substation AI***003X,LV,53.29310226,-6.36098576
MV/LV Substation ES***004,LV,53.29646683,-6.35806704
MV/LV Substation FI***004X,LV,53.29459,-6.36074877
MV/LV Substation CO***004Y,LV,53.30500031,-6.4955616
MV/LV Substation LI***006,LV,53.28092575,-6.47052908
MV/LV Substation BA***006X,LV,53.29003906,-6.35333443
MV/LV Substation KI***007,LV,53.29228973,-6.41337299
MV/LV Substation BA***007X,LV,53.28937531,-6.34965563
MV/LV Substation MO***008,LV,53.28507233,-6.35814381
MV/LV Substation SA***009,LV,53.27762222,-6.44587994
MV/LV Substation HU***010,LV,53.27005768,-6.33344698
MV/LV Substation SI***011,LV,53.29482269,-6.34832096
MV/LV Substation BE***012,LV,53.27097702,-6.33750343
MV/LV Substation RA***012Y,LV,53.29104233,-6.48113012
MV/LV Substation BR***013X,LV,53.28788376,-6.351408
MV/LV Substation DE***014,LV,53.27124786,-6.37357426
MV/LV Substation DE***015,LV,53.26908493,-6.37362623
MV/LV Substation BE***015X,LV,53.29721832,-6.35392809
MV/LV Substation DE***016,LV,53.27026367,-6.37520027
MV/LV Substation DE***017,LV,53.27109528,-6.37753725
MV/LV Substation CU***018,LV,53.27225494,-6.37702847
MV/LV Substation BE***019,LV,53.27774429,-6.41632557
MV/LV Substation CR***019X,LV,53.31177902,-6.35345793
MV/LV Substation BE***020,LV,53.27784729,-6.41437292
MV/LV Substation BE***021,LV,53.27636337,-6.41295862
MV/LV Substation CL***021Y,LV,53.3201828,-6.46820974
MV/LV Substation BE***022,LV,53.27590561,-6.41168642
MV/LV Substation CR***023X,LV,53.31269073,-6.35519314
MV/LV Substation GA***024X,LV,53.31469727,-6.35343552
MV/LV Substation PE***024Y,LV,53.31900406,-6.47937202
MV/LV Substation BA***025X,LV,53.28187561,-6.39927483
MV/LV Substation BA***027X,LV,53.32420731,-6.4111228
MV/LV Substation WA***031X,LV,53.30781937,-6.36562777
MV/LV Substation PE***031Y,LV,53.31526947,-6.48124552
MV/LV Substation SL***033X,LV,53.2742424,-6.4458375
MV/LV Substation CO***034,LV,53.2803154,-6.43192863
MV/LV Substation CO***035Y,LV,53.3062706,-6.49785709
MV/LV Substation DO***036,LV,53.28979111,-6.36468172
MV/LV Substation KI***036X,LV,53.27738953,-6.37981749
MV/LV Substation WE***036Y,LV,53.30424881,-6.48012161
MV/LV Substation ME***037X,LV,53.32757568,-6.41995859
MV/LV Substation WH***038,LV,53.27962112,-6.37468052
MV/LV Substation DE***038X,LV,53.32809067,-6.42217588
MV/LV Substation NE***038Y,LV,53.30170059,-6.49821281
MV/LV Substation WH***039,LV,53.278759,-6.37541771
MV/LV Substation BR***039X,LV,53.29773331,-6.36139297
MV/LV Substation FO***040X,LV,53.30850983,-6.36345577
MV/LV Substation AY***040Y,LV,53.30002594,-6.48805618
MV/LV Substation VI***041X,LV,53.28814697,-6.37981558
MV/LV Substation CO***041Y,LV,53.30067444,-6.48171854
MV/LV Substation ST***042X,LV,53.31697845,-6.40613937
MV/LV Substation TA***043,LV,53.30463791,-6.35751343
MV/LV Substation MO***044,LV,53.27690506,-6.37922144
MV/LV Substation ST***044X,LV,53.31630707,-6.40038729
MV/LV Substation AY***044Y,LV,53.29929352,-6.49114227
MV/LV Substation KI***045X,LV,53.28122711,-6.39247704
MV/LV Substation FE***046,LV,53.29217148,-6.39638519
MV/LV Substation CU***046X,LV,53.27591324,-6.37762451
MV/LV Substation WH***047,LV,53.27787399,-6.376966
MV/LV Substation CU***047X,LV,53.27555466,-6.37502956
MV/LV Substation CO***048X,LV,53.29389954,-6.38403702
MV/LV Substation BE***049,LV,53.26992035,-6.33525085
MV/LV Substation MA***051X,LV,53.29803467,-6.36835623
MV/LV Substation AS***052X,LV,53.28081894,-6.38223696
MV/LV Substation MA***053,LV,53.28489685,-6.41141272
MV/LV Substation MA***054,LV,53.28530502,-6.41441154
MV/LV Substation SM***054X,LV,53.33015823,-6.34536457
MV/LV Substation MA***055,LV,53.28398132,-6.41706944
MV/LV Substation KI***056,LV,53.2705574,-6.37234116
MV/LV Substation IR***056X,LV,53.32713318,-6.34629202
MV/LV Substation BA***056Y,LV,53.2924118,-6.48912048
MV/LV Substation MA***057,LV,53.27080154,-6.3712225
MV/LV Substation DI***058,LV,53.29088211,-6.42035389
MV/LV Substation CL***058X,LV,53.32025909,-6.3935461
MV/LV Substation RA***058Y,LV,53.28881836,-6.49328136
MV/LV Substation DI***059,LV,53.28982925,-6.41964245
MV/LV Substation PR***059X,LV,53.31790161,-6.39252424
MV/LV Substation KI***060,LV,53.2722435,-6.37269688
MV/LV Substation MO***060X,LV,53.32067871,-6.39591646
MV/LV Substation HO***061,LV,53.28365707,-6.35062599
MV/LV Substation SA***062,LV,53.26673508,-6.36625099
MV/LV Substation MI***062X,LV,53.32213211,-6.39784288
MV/LV Substation CL***063,LV,53.30773544,-6.36672592
MV/LV Substation ST***064X,LV,53.32901001,-6.40088749
MV/LV Substation M.***065X,LV,53.32745743,-6.3981986
MV/LV Substation HU***066,LV,53.26979065,-6.32921505
MV/LV Substation HU***067,LV,53.26903915,-6.33084822
MV/LV Substation NA***068X,LV,53.31766891,-6.42896843
MV/LV Substation SL***069,LV,53.27212143,-6.44793844
MV/LV Substation KI***069X,LV,53.31522369,-6.4311738
MV/LV Substation TY***071,LV,53.30050278,-6.34319639
MV/LV Substation DR***072,LV,53.28979492,-6.39344501
MV/LV Substation FA***073,LV,53.30750656,-6.35270691
MV/LV Substation GR***074,LV,53.28260803,-6.41098785
MV/LV Substation ST***074X,LV,53.31661987,-6.39554358
MV/LV Substation BO***076,LV,53.27798462,-6.44475746
MV/LV Substation GA***077,LV,53.27845764,-6.44664431
MV/LV Substation BO***077X,LV,53.31283188,-6.39786148
MV/LV Substation NE***079X,LV,53.31386566,-6.38973475
MV/LV Substation KI***081,LV,53.27859879,-6.37494421
MV/LV Substation HE***082,LV,53.28413391,-6.43810129
MV/LV Substation ST***083Y,LV,53.30202103,-6.48575068
MV/LV Substation CL***084,LV,53.29397202,-6.4426918
MV/LV Substation KI***085X,LV,53.30235291,-6.41670513
MV/LV Substation HO***088,LV,53.29570389,-6.42950487
MV/LV Substation CO***088X,LV,53.31171417,-6.41718388
MV/LV Substation HU***089,LV,53.27051926,-6.32986116
MV/LV Substation TA***090,LV,53.27616119,-6.44004107
MV/LV Substation KI***090X,LV,53.29634857,-6.42267179
MV/LV Substation OR***091,LV,53.28715897,-6.4317379
MV/LV Substation SW***092,LV,53.28379822,-6.43998766
MV/LV Substation PE***092Y,LV,53.31885147,-6.47375011
MV/LV Substation BA***094X,LV,53.29939651,-6.43281937
MV/LV Substation SC***095,LV,53.29295349,-6.34458351
MV/LV Substation NE***095X,LV,53.30799103,-6.39211655
MV/LV Substation OL***096,LV,53.27213287,-6.3497057
MV/LV Substation BL***097,LV,53.27767944,-6.47677708
MV/LV Substation CA***097X,LV,53.32334518,-6.38918257
MV/LV Substation KI***097Y,LV,53.31223297,-6.46432352
MV/LV Substation GR***098,LV,53.27766418,-6.47839642
MV/LV Substation CA***098X,LV,53.32162476,-6.3907485
MV/LV Substation PE***098Y,LV,53.31620026,-6.48365831
MV/LV Substation MO***099X,LV,53.32226944,-6.38674688
MV/LV Substation BA***100,LV,53.29439545,-6.44209146
MV/LV Substation MO***100X,LV,53.32141113,-6.38437796
MV/LV Substation BE***101,LV,53.27754593,-6.41876173
MV/LV Substation MO***101X,LV,53.32420349,-6.38671923
MV/LV Substation CA***102X,LV,53.32595444,-6.38417625
MV/LV Substation CO***103,LV,53.28741074,-6.36339283
MV/LV Substation MA***103X,LV,53.32787323,-6.38700104
MV/LV Substation SI***105,LV,53.27608109,-6.45179749
MV/LV Substation MI***107,LV,53.28013992,-6.45003176
MV/LV Substation MI***108,LV,53.27899933,-6.41397047
MV/LV Substation FO***109,LV,53.28305817,-6.39302301
MV/LV Substation DA***109X,LV,53.31689835,-6.37698555
MV/LV Substation HE***110X,LV,53.31419373,-6.37767315
MV/LV Substation S.***111X,LV,53.3179245,-6.38104343
MV/LV Substation RI***112,LV,53.29485703,-6.37638187
MV/LV Substation MC***112X,LV,53.31575012,-6.38231134
MV/LV Substation WO***116,LV,53.28339767,-6.3378458
MV/LV Substation TO***116X,LV,53.32723236,-6.35907698
MV/LV Substation WO***117,LV,53.28123093,-6.33454132
MV/LV Substation MA***117X,LV,53.33005905,-6.35833788
MV/LV Substation WO***118X,LV,53.32876587,-6.35428953
MV/LV Substation AN***119,LV,53.31203842,-6.35934448
MV/LV Substation MC***119X,LV,53.32992172,-6.35356951
MV/LV Substation AS***120X,LV,53.33068466,-6.35137892
MV/LV Substation LO***121,LV,53.28693008,-6.37626266
MV/LV Substation G.***121X,LV,53.33016586,-6.35028791
MV/LV Substation HO***122,LV,53.28704834,-6.37570333
MV/LV Substation RO***122X,LV,53.32856369,-6.34372997
MV/LV Substation AL***123,LV,53.28710556,-6.37537098
MV/LV Substation CA***123X,LV,53.32598877,-6.34986353
MV/LV Substation CA***123Y,LV,53.31246567,-6.45739794
MV/LV Substation SW***124,LV,53.28643799,-6.37521648
MV/LV Substation TA***125,LV,53.28582764,-6.37597418
MV/LV Substation AV***125X,LV,53.32464981,-6.34712362
MV/LV Substation MI***125Y,LV,53.31985092,-6.46139336
MV/LV Substation SY***126,LV,53.30693817,-6.36863184
MV/LV Substation KO***126X,LV,53.32254028,-6.34812069
MV/LV Substation WH***127,LV,53.27919006,-6.37819004
MV/LV Substation BL***127X,LV,53.32198715,-6.34706163
MV/LV Substation WH***128,LV,53.28044128,-6.37635851
MV/LV Substation PA***128X,LV,53.32200623,-6.34574032
MV/LV Substation SA***129,LV,53.27030945,-6.38975382
MV/LV Substation RO***129X,LV,53.32039642,-6.34775352
MV/LV Substation GR***129Y,LV,53.29454803,-6.47757149
MV/LV Substation TH***130,LV,53.29329681,-6.37473106
MV/LV Substation MU***130X,LV,53.31975555,-6.34618759
MV/LV Substation MJ***131,LV,53.29227448,-6.44339848
MV/LV Substation J.***131X,LV,53.32793045,-6.35187531
MV/LV Substation LI***132,LV,53.28536606,-6.41782808
MV/LV Substation CU***132X,LV,53.32775497,-6.35024595
MV/LV Substation BE***133,LV,53.2757225,-6.41542625
MV/LV Substation MI***134,LV,53.28038025,-6.45215178
MV/LV Substation DA***137,LV,53.27167511,-6.32782221
MV/LV Substation DA***138,LV,53.27145767,-6.32520771
MV/LV Substation NE***139,LV,53.28806305,-6.35808945
MV/LV Substation BA***140X,LV,53.32073975,-6.35815525
MV/LV Substation AL***141,LV,53.28876877,-6.37413836
MV/LV Substation FO***141X,LV,53.31961441,-6.35536242
MV/LV Substation HO***141Y,LV,53.31841278,-6.37193108
MV/LV Substation AL***142,LV,53.28853226,-6.37521219
MV/LV Substation SY***142X,LV,53.31707382,-6.34902239
MV/LV Substation NE***142Y,LV,53.30890656,-6.40268946
MV/LV Substation CI***143,LV,53.28194809,-6.42213774
MV/LV Substation RO***143X,LV,53.31712341,-6.34673929
MV/LV Substation BA***143Y,LV,53.31994629,-6.42808914
MV/LV Substation CO***144,LV,53.27475357,-6.41363287
MV/LV Substation JO***144Y,LV,53.31539536,-6.38475561
MV/LV Substation CI***145Y,LV,53.32900238,-6.34606981
MV/LV Substation CI***146,LV,53.28192139,-6.42219877
MV/LV Substation PA***146X,LV,53.31790924,-6.34144163
MV/LV Substation NE***146Y,LV,53.31375504,-6.39165974
MV/LV Substation CA***147,LV,53.28408051,-6.42999125
MV/LV Substation RE***147X,LV,53.31867981,-6.36264658
MV/LV Substation AR***148,LV,53.2828331,-6.37638807
MV/LV Substation IN***148X,LV,53.32827759,-6.34758377
MV/LV Substation SA***149,LV,53.27796555,-6.45073986
MV/LV Substation AL***150,LV,53.2885437,-6.37530136
MV/LV Substation CO***152X,LV,53.33097076,-6.34425211
MV/LV Substation AU***154X,LV,53.32593536,-6.35109663
MV/LV Substation AL***155,LV,53.28872299,-6.374125
MV/LV Substation CI***156,LV,53.28197479,-6.4220767
MV/LV Substation PR***157,LV,53.28788376,-6.35670137
MV/LV Substation KI***158X,LV,53.29151917,-6.39937925
MV/LV Substation P+***160X,LV,53.32184601,-6.4085393
MV/LV Substation MA***161,LV,53.28071594,-6.41398191
MV/LV Substation BR***163,LV,53.28794098,-6.3738699
MV/LV Substation PR***164,LV,53.28784943,-6.3567028
MV/LV Substation ST***165,LV,53.28285599,-6.37614727
MV/LV Substation LA***166,LV,53.29193878,-6.42473888
MV/LV Substation KI***167,LV,53.2946167,-6.41718626
MV/LV Substation AY***167X,LV,53.27606583,-6.36640501
MV/LV Substation CA***168,LV,53.31122589,-6.34798765
MV/LV Substation CH***168X,LV,53.32154083,-6.40392828
MV/LV Substation SL***169,LV,53.27987289,-6.44543839
MV/LV Substation S.***169X,LV,53.31548691,-6.37490845
MV/LV Substation PA***170,LV,53.28712845,-6.38951111
MV/LV Substation TY***170X,LV,53.29837799,-6.35151339
MV/LV Substation FO***171,LV,53.28318405,-6.42521095
MV/LV Substation TY***171X,LV,53.2988205,-6.34960651
MV/LV Substation TE***172,LV,53.28099442,-6.46761799
MV/LV Substation TY***172X,LV,53.30035782,-6.35034227
MV/LV Substation DU***173Y,LV,53.32646179,-6.40294933
MV/LV Substation CU***174,LV,53.2747612,-6.3760643
MV/LV Substation AS***178Y,LV,53.32699203,-6.40842295
MV/LV Substation FO***180,LV,53.28319168,-6.42515087
MV/LV Substation AI***182,LV,53.2947197,-6.35852385
MV/LV Substation WH***182X,LV,53.30587006,-6.37548351
MV/LV Substation KI***182Y,LV,53.26805878,-6.37898636
MV/LV Substation JU***183,LV,53.29396057,-6.35621309
MV/LV Substation TA***184,LV,53.28742599,-6.3763938
MV/LV Substation TA***185,LV,53.28748322,-6.37663126
MV/LV Substation TA***186,LV,53.28759384,-6.37686729
MV/LV Substation DO***186X,LV,53.27515793,-6.39032125
MV/LV Substation TA***187,LV,53.28774261,-6.37713146
MV/LV Substation DO***187X,LV,53.27423096,-6.38873672
MV/LV Substation BR***187Y,LV,53.29750061,-6.42055941
MV/LV Substation TA***188,LV,53.28821564,-6.37756348
MV/LV Substation DO***188X,LV,53.27480316,-6.39256811
MV/LV Substation CO***188Y,LV,53.31858063,-6.43001556
MV/LV Substation TA***189,LV,53.28857803,-6.37784958
MV/LV Substation YE***189X,LV,53.32639313,-6.38129282
MV/LV Substation TA***190,LV,53.28887177,-6.37693882
MV/LV Substation TA***191,LV,53.28890228,-6.37668276
MV/LV Substation FL***191Y,LV,53.32022095,-6.38939047
MV/LV Substation TA***192,LV,53.28879166,-6.37583208
MV/LV Substation CO***192X,LV,53.2844696,-6.46244049
MV/LV Substation SL***193,LV,53.27975464,-6.44535255
MV/LV Substation ME***194,LV,53.28284073,-6.37628269
MV/LV Substation MA***195,LV,53.28779221,-6.35670519
MV/LV Substation GL***195X,LV,53.27655792,-6.34998512
MV/LV Substation TA***196,LV,53.28778458,-6.37498522
MV/LV Substation GL***196X,LV,53.28527832,-6.40180159
MV/LV Substation GL***197X,LV,53.2851944,-6.4000206
MV/LV Substation VO***198,LV,53.26857376,-6.39361143
MV/LV Substation CI***199,LV,53.28946304,-6.41692686
MV/LV Substation AR***200,LV,53.28798676,-6.37337303
MV/LV Substation FL***200Y,LV,53.31860352,-6.38332891
MV/LV Substation GL***202,LV,53.28901672,-6.33809233
MV/LV Substation KI***203,LV,53.27794266,-6.40543365
MV/LV Substation SO***203X,LV,53.29681778,-6.35673332
MV/LV Substation CL***206X,LV,53.27975082,-6.40149832
MV/LV Substation BA***209,LV,53.315979,-6.36090422
MV/LV Substation CA***210X,LV,53.29558945,-6.34266663
MV/LV Substation FA***211,LV,53.27818298,-6.44205141
MV/LV Substation CU***211X,LV,53.27383804,-6.37506485
MV/LV Substation BA***212,LV,53.30754089,-6.35063553
MV/LV Substation CU***213X,LV,53.27336884,-6.37766123
MV/LV Substation BO***213Y,LV,53.3264389,-6.35176754
MV/LV Substation SA***214,LV,53.2797966,-6.44595098
MV/LV Substation CH***214X,LV,53.31992722,-6.40757513
MV/LV Substation SA***215,LV,53.28151703,-6.45155621
MV/LV Substation SA***216,LV,53.28374481,-6.45444441
MV/LV Substation CL***216X,LV,53.27929306,-6.39688253
MV/LV Substation BR***219,LV,53.29150009,-6.44207668
MV/LV Substation KI***220Y,LV,53.28103256,-6.48033094
MV/LV Substation ST***222,LV,53.29508972,-6.34481621
MV/LV Substation BE***223,LV,53.28196335,-6.46124077
MV/LV Substation DE***223X,LV,53.27622223,-6.41053534
MV/LV Substation FI***224,LV,53.28422546,-6.45681143
MV/LV Substation DO***224X,LV,53.27376175,-6.38458729
MV/LV Substation CO***225,LV,53.28134918,-6.46574593
MV/LV Substation DO***225X,LV,53.27405548,-6.38171291
MV/LV Substation OR***226,LV,53.28847122,-6.42768574
MV/LV Substation DO***226X,LV,53.27481842,-6.38294315
MV/LV Substation NE***227,LV,53.28378677,-6.47428036
MV/LV Substation JO***227X,LV,53.30857086,-6.34884024
MV/LV Substation RA***228,LV,53.28172302,-6.46691704
MV/LV Substation KI***229,LV,53.29535675,-6.42086363
MV/LV Substation KI***229X,LV,53.29234314,-6.3925395
MV/LV Substation RA***232,LV,53.27801132,-6.48082781
MV/LV Substation MO***233,LV,53.29393768,-6.37022257
MV/LV Substation TO***235,LV,53.27819061,-6.48926258
MV/LV Substation GA***235X,LV,53.29239655,-6.41855812
MV/LV Substation CH***236X,LV,53.31804657,-6.41226721
MV/LV Substation ST***237X,LV,53.31488037,-6.4044919
MV/LV Substation KI***238,LV,53.28177643,-6.34468603
MV/LV Substation WI***238X,LV,53.31244659,-6.40120697
MV/LV Substation KI***239,LV,53.29356766,-6.42622375
MV/LV Substation OA***239X,LV,53.31341553,-6.40316629
MV/LV Substation CR***240,LV,53.27203751,-6.47840166
MV/LV Substation AR***242X,LV,53.29683304,-6.34950304
MV/LV Substation RA***243X,LV,53.28177261,-6.47135353
MV/LV Substation CH***247X,LV,53.31927872,-6.41285181
MV/LV Substation EM***248Y,LV,53.27051544,-6.43009901
MV/LV Substation WO***249X,LV,53.32119751,-6.37926865
MV/LV Substation WO***250X,LV,53.32128525,-6.37767458
MV/LV Substation NE***251,LV,53.25381088,-6.48648071
MV/LV Substation MO***251X,LV,53.32215118,-6.37669611
MV/LV Substation MO***252X,LV,53.3243866,-6.37706137
MV/LV Substation SL***253,LV,53.24612045,-6.47740412
MV/LV Substation WH***253Y,LV,53.27837372,-6.38027525
MV/LV Substation KI***254X,LV,53.27724075,-6.40670443
MV/LV Substation NE***255,LV,53.2604599,-6.49436808
MV/LV Substation KI***255X,LV,53.27761841,-6.40201283
MV/LV Substation RE***255Y,LV,53.32095337,-6.36929798
MV/LV Substation OL***256X,LV,53.32022095,-6.41472292
MV/LV Substation SU***256Y,LV,53.28591919,-6.37393141
MV/LV Substation OL***257X,LV,53.31973267,-6.41858292
MV/LV Substation PI***258X,LV,53.30048752,-6.37156296
MV/LV Substation TA***259Y,LV,53.28586197,-6.37582302
MV/LV Substation SL***260,LV,53.25584412,-6.47251844
MV/LV Substation LO***260Y,LV,53.28694534,-6.37617207
MV/LV Substation NE***262Y,LV,53.25491714,-6.48588705
MV/LV Substation AV***265X,LV,53.28716278,-6.33916903
MV/LV Substation KI***268X,LV,53.27614975,-6.39647532
MV/LV Substation TA***268Y,LV,53.28763962,-6.35474634
MV/LV Substation WH***269X,LV,53.28027344,-6.38381672
MV/LV Substation TL***269Y,LV,53.28627014,-6.43163538
MV/LV Substation KI***272,LV,53.29467392,-6.42628813
MV/LV Substation BR***281,LV,53.27802277,-6.48456049
MV/LV Substation RO***291X,LV,53.28681183,-6.4015646
MV/LV Substation RI***293X,LV,53.32659531,-6.390306
MV/LV Substation SU***294X,LV,53.28194427,-6.40624428
MV/LV Substation SY***295X,LV,53.30426788,-6.36610842
MV/LV Substation RA***309,LV,53.27767563,-6.4650979
MV/LV Substation TA***310,LV,53.30270767,-6.36171246
MV/LV Substation TH***311,LV,53.27459335,-6.44087791
MV/LV Substation SL***322,LV,53.26678848,-6.43590117
MV/LV Substation RO***323,LV,53.26832962,-6.43424082
MV/LV Substation CR***325,LV,53.25703049,-6.44467878
MV/LV Substation BE***330X,LV,53.29930878,-6.37988806
MV/LV Substation HI***331,LV,53.24914932,-6.43865728
MV/LV Substation AL***331X,LV,53.28933334,-6.3831296
MV/LV Substation AL***332X,LV,53.28644562,-6.38037443
MV/LV Substation MA***333X,LV,53.28710556,-6.38318396
MV/LV Substation RA***334,LV,53.24064255,-6.44701099
MV/LV Substation KI***334X,LV,53.27537918,-6.40675831
MV/LV Substation BR***335,LV,53.23669052,-6.45404387
MV/LV Substation RO***336X,LV,53.28823471,-6.40034151
MV/LV Substation RO***337X,LV,53.28890991,-6.40315056
MV/LV Substation AG***344,LV,53.23300171,-6.43181658
MV/LV Substation AG***356,LV,53.23151016,-6.42080355
MV/LV Substation RA***381,LV,53.28305435,-6.38740015
MV/LV Substation RA***382,LV,53.28410339,-6.38788557
MV/LV Substation RA***383,LV,53.28366852,-6.38965607
MV/LV Substation RA***385,LV,53.28519058,-6.38980913
MV/LV Substation RA***386,LV,53.28517532,-6.38805532
MV/LV Substation AS***387,LV,53.28829956,-6.38645315
MV/LV Substation BI***389,LV,53.29072189,-6.38417196
MV/LV Substation BI***390,LV,53.29134369,-6.38423872
MV/LV Substation KI***390X,LV,53.32702637,-6.42718363
MV/LV Substation KI***391X,LV,53.32696152,-6.42985773
MV/LV Substation P.***393X,LV,53.29516602,-6.38520432
MV/LV Substation OA***395X,LV,53.32525253,-6.39328337
MV/LV Substation B.***396X,LV,53.29301453,-6.41920996
MV/LV Substation PR***398X,LV,53.29516983,-6.37357998
MV/LV Substation CE***399X,LV,53.31827545,-6.34321308
MV/LV Substation KI***400,LV,53.27445984,-6.40313482
MV/LV Substation NE***4004,LV,53.28690338,-6.35936356
MV/LV Substation KI***4007,LV,53.27023315,-6.40291786
MV/LV Substation SP***4009,LV,53.28733063,-6.37810659
MV/LV Substation DE***400X,LV,53.32331848,-6.42554903
MV/LV Substation KC***4012,LV,53.31007385,-6.3588047
MV/LV Substation SP***4018,LV,53.29174805,-6.32700825
MV/LV Substation EL***4020,LV,53.27173996,-6.38385391
MV/LV Substation MA***4024,LV,53.27291489,-6.44678545
MV/LV Substation JO***403,LV,53.2741394,-6.41125727
MV/LV Substation CO***4032,LV,53.29334259,-6.37789392
MV/LV Substation BR***4034,LV,53.29579163,-6.36199236
MV/LV Substation WE***4037,LV,53.31023788,-6.35780811
MV/LV Substation JO***4040,LV,53.27297211,-6.41407347
MV/LV Substation PP***4043,LV,53.29441833,-6.3838973
MV/LV Substation RI***4046,LV,53.28138351,-6.37542343
MV/LV Substation DE***4050,LV,53.28259277,-6.41926527
MV/LV Substation AI***4056,LV,53.29409027,-6.3635726
MV/LV Substation EM***406,LV,53.27388,-6.4255681
MV/LV Substation KN***4060,LV,53.26029968,-6.48094654
MV/LV Substation WA***4062,LV,53.29485321,-6.42566633
MV/LV Substation WI***4063,LV,53.28018951,-6.47773695
MV/LV Substation FO***4064,LV,53.29218292,-6.3752532
MV/LV Substation JO***4065,LV,53.27944946,-6.47897768
MV/LV Substation M5***4066,LV,53.30862045,-6.3533392
MV/LV Substation EL***4067,LV,53.27146149,-6.38058138
MV/LV Substation AR***4068,LV,53.27893448,-6.38181305
MV/LV Substation JO***407,LV,53.27193069,-6.4149518
MV/LV Substation JA***4070,LV,53.29346085,-6.36704588
MV/LV Substation LA***4071,LV,53.29207993,-6.42308426
MV/LV Substation DO***4073,LV,53.26815414,-6.34455299
MV/LV Substation AB***4074,LV,53.27094269,-6.32623196
MV/LV Substation PO***4077,LV,53.29613876,-6.3663888
MV/LV Substation WE***4078,LV,53.29629517,-6.37301254
MV/LV Substation TA***4083,LV,53.29518127,-6.33789825
MV/LV Substation BR***4084,LV,53.29739761,-6.35773134
MV/LV Substation GR***4085,LV,53.29476929,-6.3504076
MV/LV Substation CI***4088,LV,53.28775787,-6.42129374
MV/LV Substation CI***4089,LV,53.28758621,-6.41831589
MV/LV Substation RA***408X,LV,53.27927017,-6.40665865
MV/LV Substation TY***4090,LV,53.29837036,-6.34563398
MV/LV Substation CH***4092,LV,53.28958511,-6.40530014
MV/LV Substation DR***4093,LV,53.27934647,-6.45047998
